customer_id,customer_unique_id,customer_zip_code_prefix,customer_city,customer_state
5c26e0e4ce3f4010770fb5a3137dee77,4d430c2a858d49869677e31351a1d891,31270,belo horizonte,MG
78463bfeb649747e91ee9a424d0edc3c,dc70595c0013b690bc8527b5c2a1a99f,31720,belo horizonte,MG
da650708e2f0b63796c04b0f05080902,feff605547c0afb8279c7278941a1b6a,30575,belo horizonte,MG
226d59f9f4b98e228b689eea45d03a6d,66980c3775537536f77b434d74e520f5,30290,belo horizonte,MG
801c36afa9f92d28f87c2ef78df18219,9fce80af3da5a57c44f32ccc0abc5ba0,30575,belo horizonte,MG
47a9d5ffbfeea9fd0290d4c461d7a169,9523a33b8bbf4b4f0d9b0b202ef25721,31030,belo horizonte,MG
19a5ad83696253b7997c545cb5a3130c,4cf3f56460e76fd3f2ebd3acda22652a,30130,belo horizonte,MG
92d6832c5ec0be03b1bc69a3e9e60758,468d40ce35b561fdc6875f11cbc68b52,31710,belo horizonte,MG
3eb766c4e42f04deff042edb442998cb,b3806e7118d02476c96b3dd8578dd07f,30270,belo horizonte,MG
4e84e01a198b303ee368e61f8cd7c9a6,8ba1aec4519d0265ae975791ff94416f,30380,belo horizonte,MG
ca5cc0d19a459e9c7b6f2e781c98a190,962187a437025c984c621276aad55fb8,30310,belo horizonte,MG
45ad25b122c6e29aace2706a9fec2d1d,5f439c10be261b762af976221efcdbd1,31995,belo horizonte,MG
a994d209770941c5131c5c658f9370a5,d79b496988df8912c5e52b80440a0853,30310,belo horizonte,MG
7b92d7498d0b87efd760bb2ee0435662,c3d0a36abf249201f8cfb3583a229202,30110,belo horizonte,MG
8a32ba474626e785c7287ddb67917185,18b823b5a2562bea2e34a6439c26a313,31110,belo horizonte,MG
a4ed10c73967572c3dd19e759113a1aa,296abfdab73db3e8b962ba5c4389475f,30180,belo horizonte,MG
ab994eee6b515cbcf023c206bf29ec08,34620e944336ce7f894ab2a658e78de5,31530,belo horizonte,MG
9739927a62414365004efe36a4c45ebd,606c42ca09ee5949a34f1dd4069e74e1,30720,belo horizonte,MG
b389f7017be2f4770ebe90fbfec9ac88,2db8aae1759be06242d5199c61fa7706,31365,belo horizonte,MG
414771711b6812e2a3bbbc867213a28b,f65cdf803fa5c41517f5269804281190,30310,belo horizonte,MG
b435676aab06e1a53ef42f979d671ce8,fc44a9e7b14c77fd0d22d3a94d062593,31270,belo horizonte,MG
7ea449aa8a4045d570e2d0cb6473fa47,ec32972bf30cbf84fbdee29e77df0069,30330,belo horizonte,MG
3c23b9abaaff0ca38f4116be91be60dd,aaa7c1e124b4e0c8b9244ede5725e604,30580,belo horizonte,MG
06b4c8a36a20658dcab2a977dc3fa248,875494cee8ca0aea8a8de2bd84e67086,30210,belo horizonte,MG
6f0a02abf3285b0667fdb9c5289a330e,8260b78c03f364bc5083001da3fadcbc,30431,belo horizonte,MG
1b291b52b63c7dd9b7f3c66d81ce813a,ee43cd2ec5fae90a9394c5e264144a46,31810,belo horizonte,MG
ec3b6e11ab1c02f49de9f09baef9c9e7,5b2402c844755fa710ac2144f9db61c4,30130,belo horizonte,MG
3505b6b5d1e198e50fcae66089393ffd,52fc783c029911295155492353866f9a,31050,belo horizonte,MG
55630e211aad19ea1c0a694c63d3d2be,02f0b9bfb586602fe903d94044170b14,31990,belo horizonte,MG
eaf673c8640de260cb58679e0e159cb4,e03684ee60e4f8113ddbe25a1a33d4a3,30260,belo horizonte,MG
6b6aa10ce62aa811a680bbd03300e238,502b920b612989fbdb42dd53576d93dd,30350,belo horizonte,MG
a0c1d01b17ff8704583831492a492a0e,4d191bb8e1eea602e77b4ab62cf4daac,30130,belo horizonte,MG
71c7265705afd84d030d6adc3122d8dd,011575986092c30523ecb71ff10cb473,30660,belo horizonte,MG
7680688f55ee8206975809c9ff59b046,c3759a19c9f1e09dfeb8806d386995f0,30620,belo horizonte,MG
547dbb57ee7806557d8c8ac8feb3cc93,3c2b68df85eaf13645391c7f681708fe,30230,belo horizonte,MG
a04370c02b6e0f3522b4c398b9a18c49,7804c2ee57d086e5c9d9e8e766973e78,31525,belo horizonte,MG
cf9df4b26b449f217680aed3ca61277d,a7ccc365cfd2ab4b8dfefd507b3e9efb,30514,belo horizonte,MG
b1daab0190e21f1b1702791e68fcd940,0fa37740a3371e759a99e0acc2d533c2,30494,belo horizonte,MG
82ad997b66970bb98cdbe1df6c5b67e5,eddbd0519139ec4a196125af2858064a,31210,belo horizonte,MG
0f0d67fa1a4dbe0aeee78a2092dc9810,4c0bac678bfb8ff0becd5b393b45a884,30550,belo horizonte,MG
26f19660cfa59d1e2fd5752e96ef63ef,d1b27640e05219948de92248baae076b,30360,belo horizonte,MG
5bb2d3412b01523e83672803d7a1811e,596f46e4d4b172098ad46d4d7880bcc2,30850,belo horizonte,MG
eacf8d981b61b119a75afa34a977b271,5491dee0f317e6d8d4dc76ece4eeeb73,31230,belo horizonte,MG
1aed51887d522ee70b82f77304854226,b2108a83e4d9e7b26a828bf42926a082,30160,belo horizonte,MG
3338387675fd5e91f6a823d0c40f066a,a9cbad2a8ce5f30402ec389332d7de6f,30575,belo horizonte,MG
007d1c8a4fe2a7d4233d5ad3ea74a29b,68652e69a77dec3f573ef0135541f6b5,30260,belo horizonte,MG
76c6370ab8b030109448c39db2b9e08c,81d59547135bb962c771484f86d08c11,31720,belo horizonte,MG
02e1dd9020188996a61734fe4b18a177,f29591db23bbfc6ef67feef2deecfb8b,31140,belo horizonte,MG
0fb8e92a020013a78360567a45d3b8b9,6f24aea0273c37ec4d2b5713d022cd65,31573,belo horizonte,MG
e3afdef8e94c0d1bfa5d378d0574ee54,29c40ebdb9bf8268efb4a8aa01078f58,30710,belo horizonte,MG
d4334d07435b97a519de6cfd8ae5957e,93dabd0fb48bfbc6e14aca0432ed0717,30180,belo horizonte,MG
d0eaf0e4b95a2db94a72cfd221a0b58e,85f43d7bf17a5b212fc13da627ee0150,30350,belo horizonte,MG
c04c34ebf85dbdc5d2d0054593e34bd8,0ecd68e0fa580ae3f923fdd46fb0f95a,30492,belo horizonte,MG
d11a88116d125a3d9cbf04bb40ccb85a,14a73c4d5302cea7e03c075aebcd2f81,31515,belo horizonte,MG
5fb39a43ec716936e83699ade7a664f5,0a61b571f594b6919601bcf3380da7f7,31555,belo horizonte,MG
4b671f05b6eb9dc1d2c1bae9c8c78536,0ecf7f65b5ff3b9e61b637e59f495e0a,30411,belo horizonte,MG
5d40512265ba0d0674b70be65b892a1f,beac2ee5c2c9cc2f3a1c16c50ab73fda,30690,belo horizonte,MG
2cc1a78f75112803b9530faa8b01a81e,d13b88a28ea8065fe26fc7548f9f34d2,30493,belo horizonte,MG
bc20aa7ab38261667b10117ac0b169c5,e1594732784d8aee7b4f689387ddaadb,31140,belo horizonte,MG
3d5b84857f33fca6a8358ca21d1817e6,8ef9add628931053f28350c0ad4bc7f7,30881,belo horizonte,MG
bab7a84c462498deb31eef36223fd56a,9e3e66c81aeb17f3722efca5053de8f4,31330,belo horizonte,MG
fffb97495f78be80e2759335275df2aa,627d9a9da9965b0849f7551e4d325cca,31140,belo horizonte,MG
6e688f070b3858a019b672d514648fef,b0c81bff29b4ddfcfe2c309365e35b5f,30380,belo horizonte,MG
a60a9da6cce214757a5bbf389df1c45b,b98a8bd06ac525882cb2a826e8f4a7c0,30380,belo horizonte,MG
ef21b7396cece7d3d4b2a7fa48e4582f,9a2ae504302a5289d5f32785ece60212,30855,belo horizonte,MG
4496b268cde23cfeb547ec00ae21193d,ccd3ff872756bebf09119ca802121ccd,31844,belo horizonte,MG
7f5d04dbde5dd90b767e910416425059,d6670f019911e6c07a7833ab533e5a44,31060,belo horizonte,MG
3e5c2c488b72c38a8c0d67227f69f30c,da8466885d64b82ff7a961870f8d9358,30330,belo horizonte,MG
0315fdb0599e98fc798d9b2951f121ff,24eb4e17651a037f45e8e4a5fe293048,31030,belo horizonte,MG
71d824a92863847504035325c4865f7e,4786095d5d01fa91f67a87184280f6ff,30840,belo horizonte,MG
7006c8d76a85a3927c81d16d21e9a317,4c6698e19f20acf48e64c56a7b81cdc4,30870,belo horizonte,MG
9c408915b4181d278ff01d8746c8c943,28c4cb2b407652ca3bace8041ea748e8,30285,belo horizonte,MG
32dee19a706a627011743dd7c54f3c35,f520f90d97fbeb3a0fb57f8d24526388,31330,belo horizonte,MG
c83e0e9e4a2b35059ce91a67b288ca78,5db6b2aa113db335c711bcfd466d704b,30170,belo horizonte,MG
009e30667771830117017cf8581b98a5,6a1250106d0de8395377553e4dd2b5fc,30880,belo horizonte,MG
f3ad475cc60e554f7113f18ab06810ca,f6758ad13b1e5029cd71b03ff7e598ab,30310,belo horizonte,MG
6dae75ae93459576d7a7a805aaa1283a,12daf373729890fb70d6e10e89f3157f,30310,belo horizonte,MG
ad3011507c90255bf37450cb9fcfadd9,d29ce524d5d75f07469be01ed7d8fa16,31640,belo horizonte,MG
79bd2d8fb55cc5bb88553ca32ea10658,863c9a8df992728d25a783b95471b674,31525,belo horizonte,MG
3dd44036d8793402eeaa83d4ebc0479a,19502867e25b623b5098a2ea1542b3a8,30140,belo horizonte,MG
7bda2f42b18b59d03f8cf8d14368dd7d,14e7273c0d9ae09ddca90384ab4a28e2,30720,belo horizonte,MG
061a4710733bbe8404725ba211b0d1ac,f5ac526ad7af441d502bb469cf00bad0,30120,belo horizonte,MG
e34249c18eac0c768a80717775f43700,326f90932ac2757f3bd15ab01a1af8b0,30664,belo horizonte,MG
a7ac1b6c1a757603893d9cd450380da7,fb737b990b5facd01230b6708a067143,30180,belo horizonte,MG
548d07166173505e504703bfcb26294d,a5b09cb8e59497b5e685ce55f7fbfe66,31970,belo horizonte,MG
86fac7308908bb52ab9f35a251addf4f,03872faea1fac00ae8da6e805bcb73e7,30441,belo horizonte,MG
8ed8cc42ab6647f52d9cd6efd76f9081,fe620e8f77c9a99d0f38a1809f785674,30555,belo horizonte,MG
47243423ec024f4ded9bfa67e8ac66b9,769de7c55f035c3f3575750bcc242c87,30640,belo horizonte,MG
d85d3d50ccfd1a908e83cc3e2ad32622,317bb13e4104830907472bf16c69d2cd,31160,belo horizonte,MG
adf4f9800a136326d927e594a15d8247,b97c52951e9eee1993c3880b4eade849,31530,belo horizonte,MG
c675a2376ab75226f62b515ef498ba9b,f498e66a64908ad6fce1e90a0c1515ad,31970,belo horizonte,MG
064c2a4c812f840b0f555748c4a10c05,1a2fe35879c36e02f3b4679ccdf05c0c,31565,belo horizonte,MG
b362913ed32818b745caa7396e5fc17b,8b524ccdb6a4130e7ebe89eaa3e1cf06,30730,belo horizonte,MG
8bc46d4799de59c9d7fd16f5c78b1b4f,28b4832bd9a73bb5bcb43c564f7e0cde,30620,belo horizonte,MG
301c043a32bc18bf8180bfa2e254180b,99f4235bb5deb521b806dc9e5d30e163,31235,belo horizonte,MG
499cec095230909d69db703a919b2d22,cca476559e6413b7b27dae610ce4179f,30160,belo horizonte,MG
7ca21490a9d1f75bb84871b6e57177cb,00b9746bf8ac2964942d8b969f015196,30190,belo horizonte,MG
1be70cd84bb8fdc5c77a52054d6250f8,06703931f8c021842382e00efa3aff5d,30431,belo horizonte,MG
88d9faee23bcd101ae15648770a10e88,fae9bd6c8ac1681e211b1fce5c4814af,30493,belo horizonte,MG
4ca8f71e6f71c236c3b09e04be215389,a117d98c2195d806a0c35893d95fd66a,30240,belo horizonte,MG
881c33e67e834bcd0e7229a37c674c13,f7e41e48e45dfb7643f171b5993cf54c,30640,belo horizonte,MG
e724d380e31da91cf1b08843ca18d53c,698b014f7129b0ccf246ad43e68ae720,31030,belo horizonte,MG
6b6432e5ac54b7e774417246c1e9bbde,cb957f961fd2d8502b97aaeee4dfc5f3,30190,belo horizonte,MG
cbe980af58b127997844f9bd37f48598,a7572724315b9848d41ad5ea43a529c6,30130,belo horizonte,MG
12e7704344fbf19e9fad7fde7d56396e,d798e8eafe52d3424dc0c88e95bcf978,30441,belo horizonte,MG
413222dcd7d8078653a8eaa81ba8d96b,ec31ab57bc5e2588a118777ce93ebaf0,30380,belo horizonte,MG
fc26c5fd980909cee638793d9936fdb8,724c91a4087a35b62e7483adc4dc83fa,31578,belo horizonte,MG
b8cfb3955dc7967625be1f2b0f0db7a3,19985af3c12dfe54be14ba9740aa993c,30850,belo horizonte,MG
e9152bf445e52c00ab0107392a3c402d,1ac6962432cf981c87ce93a5dc5f212d,31370,belo horizonte,MG
de7e52da448543076d3d234adf140a10,e915a4cd5b7f42eebf37f637177ecff9,31170,belo horizonte,MG
fa74ce9561e3e49b9c38a7f34faf0d9b,ae62edbb6765d5c38d549130978d0495,30516,belo horizonte,MG
737d438cd631428265f911322d7e7f9d,a658ea557e4a20a93cef77c26bf3811a,30520,belo horizonte,MG
f1c2169cd128b7d6dbf34e74fda43d55,3932704dadd5df21c9951ef56a0b72e0,30570,belo horizonte,MG
6eba6d9a7f3c9f15ff36fc34aa59e057,dc452058663dfa19870d91ca73f5d6d8,30310,belo horizonte,MG
f1f48ad1ad1e181b54ce0c9db740971c,2958e5f113a1af2379be10e492071071,31060,belo horizonte,MG
1c14a115bead8a332738c5d7675cca8c,e31ca359e3e99afbcc1c80e6920dc9f0,30421,belo horizonte,MG
47aea8cecc6638f35d43b8115a23b632,474850578cdbb716a9629a183d1276bb,30810,belo horizonte,MG
ee7260542fb88da65ec17ed913f499f6,c0e3fb019e82c119e210fede624d5aa6,31035,belo horizonte,MG
4d29ad32fd31342f84b2973da2ee9cc6,b3db27683c99173bcca6387fd92629e8,31560,belo horizonte,MG
e970249414365364b1b7fb253ad41ffa,9ea07065d974ed11af47d782daac5c6d,30882,belo horizonte,MG
e76d3ee389e60c9f35945ad13caecf32,8e4be769c1e241198b7ef3bb4cea5277,31170,belo horizonte,MG
8965a99bf5b3c17a1669d8ed1c31b9a3,f6870d5b2e7b5bdfdeb70f873cf4ba19,31540,belo horizonte,MG
5631ca2b8971a198d12cf1b83deb6ec5,a2db25ea135165c845f262fe610cf905,31275,belo horizonte,MG
1efc9d3e28764888317beabc11686b06,01a8574d68d5a495ebe94a4790f6fe34,30662,belo horizonte,MG
3064a79760daecc32557164058582b7a,cf3a12e8b394f94f9244d320080df100,30881,belo horizonte,MG
149ae3f1900036341359b6645be21c87,13ffea011d319311b0a2a02c2ff41d54,30590,belo horizonte,MG
6dfe3ddd436ac19e55962c1e03189bc4,95a1e94b0e816bb748d75ae1da8013e1,31310,belo horizonte,MG
a964217c2db4ee749319d2a502939db7,911be3f21248d465d1e6d9993bca60a8,30240,belo horizonte,MG
4e513a51bf088b776864a966b91fd79c,d33e6be4d4330badbc3d7adf96059e1d,31910,belo horizonte,MG
43c6af693c8677ffe3b33ed920b167c8,6b7f28663b757eda01b92673a7c2d2b8,30180,belo horizonte,MG
226fdf6be465be5bad603b4e1e9e8dbb,c84c181b8a6b3bd195f64cb1b0e40c34,30730,belo horizonte,MG
6ed977477908860b2d486259c0d5eb0b,cf78a9bb84d3893c1d378adb4a42fdf5,30710,belo horizonte,MG
ade3f0faef221a3b741b2e56face5c3c,c4817a6a08e1d6d902b3d84628999fad,31985,belo horizonte,MG
3eacf2c45f37d4d63636fe8505c6a0b5,b74e968d385e7016de503ca976a21a60,31620,belo horizonte,MG
365b271927c18b2fc6711b435b202a9e,d76b4dc3d5d3c24e7ef954d4d78f9a6c,30320,belo horizonte,MG
830ed363f26a7624bd458c1931d348ea,4b898a8853cf3a669bdf36c39847d89a,30770,belo horizonte,MG
899cc6edd6f59386ee145f8589db1211,c3acc90196232a67b4d46d5a481f256c,30220,belo horizonte,MG
a16986ccb65a66e2845b427a0ecfbca0,cd0e52baedcb82662b0accd789d7f221,30441,belo horizonte,MG
36cfd66391c517ba41486ff865a4d356,858358c67144ec94205da965f1494ac6,31070,belo horizonte,MG
54845a8b81a2d3e5b77fa702300da942,cdf4461e9701d83bfb42aa0e2319cd68,30620,belo horizonte,MG
3e8dcb52525fc9c2903322e4858e076f,feac4a7086ce2faabda77119f5b9a81e,30330,belo horizonte,MG
434dee65d973593dbb8461ba38202798,44e166475e8d915458885054efaf32a8,30421,belo horizonte,MG
a999fb2aea12464405c4f4d780ec2460,f716ff57f3894b7a3dc554eeca7b569e,31370,belo horizonte,MG
e5cb26fca2d6d69837f8b62d69368ca0,d2ff06ecb0dc4475ed2425a4b50ea0b7,30810,belo horizonte,MG
ae9f545566694daf0c47a67c22fc5f47,0116dc6ddf277eb8413a0393cca11c32,30575,belo horizonte,MG
4bbeac9d9a22f0628ba712b90862df28,a37da5802a5aa6f38ec64302cad8ca08,30421,belo horizonte,MG
b102a52bc45edc1d739120e3f7c6f3b2,340d924858c395848c127b3e772b6bfd,31995,belo horizonte,MG
f7060c3a8e6970cabb0af29d2864f4fd,88ecb91d6d5e47ebdc2129cd046b0935,30840,belo horizonte,MG
2a7ba63c9e507356e5670b795ed56a18,24cad6db9c734bd4f0edc6a314735880,30620,belo horizonte,MG
18c5f93ae4021a5c6cd973ec495cdc38,2b34200e3bb4bce4c676ebca877d6087,31844,belo horizonte,MG
f3718048122cb167994a9aa9fc671411,fe409671afa7d27f0810554c923fc840,31330,belo horizonte,MG
49d7f0f85143c703b82ff332b33a4dbc,ca60b9db72eab0a9a76c77f60aeb845f,30455,belo horizonte,MG
6955112320a9d13ab8bc7dc9fc7c6b9c,d2d9b07f558db65696517838605cffd3,31110,belo horizonte,MG
5288e45224162bdb75c2c4147aac76bb,c3dfc74f664071e8befbca344dc4de3f,30441,belo horizonte,MG
6cc63a4574fb5c9d1eb42ad05cb18244,95258696e00ac71640c49bf140e86620,30190,belo horizonte,MG
48a5aad743589b82d3c338f578e649a8,1e0926e360000226b237bf277aec3380,30411,belo horizonte,MG
1133179ed0c10dfa70681cef16b90b52,5ef21ead635e958516251760f2d69988,30411,belo horizonte,MG
dd171c5cd21429f0a17605d2428d2bf0,834d3682f9b03dbd791a7c8e816ab348,30250,belo horizonte,MG
a7ac775d0a436281feed636df6562969,43c79e5f812b2b7cae786bb0efbf2d88,31110,belo horizonte,MG
af31beb9cb1ad7f0dd644d33b9e9ea44,1135e8dd0e81f7774a8d597380ea949f,31150,belo horizonte,MG
639c4f09f533b9236ee3193f39f0e9ee,db28128ac893a0bb264e2a0e93087eba,30431,belo horizonte,MG
61fc8e04209b454798b344e62dc138e7,1e450f348c781e47e84bff6890ef8a9c,30431,belo horizonte,MG
837e2286b6a07331ea8f43f8f6f3b4fa,226465f325c87d34e6e6c7f1aa59a262,31580,belo horizonte,MG
929a8272f32eb54ed5df77ad7ffa9aaf,802db3e74bb4dba7b8db1cd6957a59b6,30622,belo horizonte,MG
ed3c3954602b7f3793c2674e29d96cbf,e9f63faf8303fe443114779ff4740335,30320,belo horizonte,MG
cf94c4b546f0a5d72297e3b559080483,09baec50afccbb414f24bf8e0bc7c020,31330,belo horizonte,MG
9a3b9e11aea6ddc4bef827eb1effaf8f,749ab53d8b55d929cc8c2ba16dc21b67,31680,belo horizonte,MG
